ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao,nome
2009,MG,3122306,31033294,estadual,fundamental,finais (6-9),84.7,0.84424502,235.77,217.83,4.2270002,3.6,3.4,EE PATRONATO BOM PASTOR
2009,MG,3122306,31033278,estadual,fundamental,finais (6-9),80.7,0.81795597,239.0,225.08,4.4013329,3.6,3.4,EE NOSSA SENHORA DO SAGRADO CORACAO
2009,MG,3122306,31033332,estadual,fundamental,finais (6-9),68.7,0.706554,238.66,235.3,4.5661669,3.2,3.8,EE SAO FRANCISCO DE PAULA
2009,MG,3122306,31033383,estadual,fundamental,finais (6-9),68.5,0.67346102,234.67,236.83,4.525167,3.0,3.4,EE VICENTE MATEUS
2009,MG,3122306,31364592,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2009,MG,3122306,31313653,municipal,fundamental,finais (6-9),72.6,0.69205898,null,null,null,null,5.1,EM ANTONIETA FONSECA
2009,MG,3122306,31348490,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM JOSE CARLOS PEREIRA
2009,MG,3122306,31037532,municipal,fundamental,iniciais (1-5),99.0,0.98456699,null,null,null,null,3.4,EM ORIBES BATISTA LEITE
2009,MG,3122306,31037303,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM ANTONIO PIO DA SILVA
2009,MG,3122306,31033219,estadual,fundamental,finais (6-9),null,null,null,null,null,null,null,EE JOVELINO RABELO
2009,MG,3122306,31033391,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EE DO BAIRRO BELO VALE
2009,MG,3122306,31033103,estadual,fundamental,iniciais (1-5),93.5,0.92878902,null,null,null,null,4.9,EE CEL JOSE MENDES MOURAO
2009,MG,3122306,31033103,estadual,fundamental,finais (6-9),75.3,0.76016998,null,null,null,null,4.3,null
2007,MG,3122306,31037290,municipal,fundamental,iniciais (1-5),99.0,0.992374,251.36,227.11,6.890645,6.8,null,EM SAO GERALDO
2007,MG,3122306,31223921,municipal,fundamental,iniciais (1-5),92.1,0.91451597,252.99,218.42,6.7635608,6.2,5.4,EM PROF BAHIA
2007,MG,3122306,31220051,municipal,fundamental,iniciais (1-5),95.9,0.956994,240.71,217.35,6.509573,6.2,5.5,EM PROFESSOR ODILON SANTIAGO
2007,MG,3122306,31223905,municipal,fundamental,iniciais (1-5),98.2,0.98211598,230.58,209.72,6.1777072,6.1,4.6,EM SIDNEY JOSE DE OLIVEIRA
2007,MG,3122306,31033260,estadual,fundamental,iniciais (1-5),95.8,0.96295398,236.11,209.22,6.2739692,6.0,5.6,EE MONSENHOR DOMINGOS
2007,MG,3122306,31033189,estadual,fundamental,iniciais (1-5),99.0,0.98918998,228.82,204.72,6.0532098,6.0,null,EE HALIM SOUKI
2007,MG,3122306,31033316,estadual,fundamental,iniciais (1-5),96.4,0.967426,232.52,209.38,6.2085571,6.0,6.2,EE SAO FRANCISCO DE ASSIS
2007,MG,3122306,31033405,estadual,fundamental,iniciais (1-5),94.4,0.93155998,236.47,211.36,6.3197479,5.9,5.1,EE ILIDIO DA COSTA PEREIRA
2007,MG,3122306,31033286,estadual,fundamental,iniciais (1-5),98.6,0.98485303,226.69,202.88,5.9791069,5.9,6.0,EE PADRE MATIAS LOBATO
2007,MG,3122306,31033308,municipal,fundamental,iniciais (1-5),98.1,0.97847599,224.99,200.36,5.9006639,5.8,null,EM PROF DARCY RIBEIRO
2007,MG,3122306,31033219,estadual,fundamental,iniciais (1-5),99.4,0.99469,221.39,199.27,5.8123341,5.8,5.5,EE JOVELINO RABELO
2007,MG,3122306,31033197,estadual,fundamental,iniciais (1-5),97.3,0.964306,227.91,204.91,6.0392981,5.8,5.1,EE HENRIQUE GALVAO
2007,MG,3122306,31033316,estadual,fundamental,finais (6-9),90.5,0.90292197,302.75,274.76,6.2918329,5.7,5.1,EE SAO FRANCISCO DE ASSIS
2007,MG,3122306,31277649,municipal,fundamental,iniciais (1-5),98.0,0.979577,216.07,199.78,5.7200708,5.6,null,EM PROFESSOR PAULO FREIRE
2007,MG,3122306,31033375,estadual,fundamental,iniciais (1-5),96.4,0.96545798,219.17,200.69,5.7957859,5.6,5.0,EE MANOEL CORREA FILHO
2007,MG,3122306,31033162,estadual,fundamental,iniciais (1-5),90.0,0.90901101,231.86,209.02,6.1895981,5.6,5.1,EE DONA DIVA DE OLIVEIRA
2007,MG,3122306,31037231,municipal,fundamental,iniciais (1-5),96.7,0.96781099,221.86,193.57,5.7174768,5.5,5.5,EM PROFESSORA HERMINIA CORGOZINHO
2007,MG,3122306,31033171,estadual,fundamental,iniciais (1-5),95.4,0.95004499,220.77,201.28,5.837039,5.5,5.3,EE ENGENHEIRO PEDRO MAGALHAES
2007,MG,3122306,31033286,estadual,fundamental,finais (6-9),89.2,0.89671701,289.92,275.27,6.086833,5.5,5.1,EE PADRE MATIAS LOBATO
2007,MG,3122306,31033031,estadual,fundamental,finais (6-9),87.5,0.87387198,303.2,271.79,6.2498331,5.5,4.7,EE SANTO TOMAZ DE AQUINO
2007,MG,3122306,31037541,municipal,fundamental,iniciais (1-5),99.0,0.98895198,214.71,187.75,5.47539,5.4,4.8,EM OTAVIO OLIMPIO DE OLIVEIRA
2007,MG,3122306,31033341,estadual,fundamental,iniciais (1-5),98.1,0.981224,210.35,196.02,5.5425482,5.4,4.8,EE PROFESSOR CHICO DIAS
2007,MG,3122306,31277631,municipal,fundamental,iniciais (1-5),99.4,0.994349,210.05,185.35,5.3428311,5.3,null,EM PROFA VENEZA G OLIVEIRA
2007,MG,3122306,31037397,municipal,fundamental,finais (6-9),96.8,0.958013,271.73,262.19,5.5653329,5.3,4.4,null
2007,MG,3122306,31037338,municipal,fundamental,iniciais (1-5),94.2,0.90395403,225.97,199.21,5.8986478,5.3,null,EM SAO JOSE
2007,MG,3122306,31033251,estadual,fundamental,iniciais (1-5),94.5,0.944332,214.6,194.32,5.5925632,5.3,4.8,null
2007,MG,3122306,31033227,estadual,fundamental,iniciais (1-5),94.0,0.94769597,212.94,193.47,5.5454302,5.3,5.3,EE LAURO EPIFANIO
2007,MG,3122306,31223905,municipal,fundamental,finais (6-9),96.8,0.96513599,274.67,250.14,5.4138331,5.2,null,EM SIDNEY JOSE DE OLIVEIRA
2007,MG,3122306,31033383,estadual,fundamental,iniciais (1-5),96.3,0.96655202,207.75,191.47,5.4100199,5.2,4.6,EE VICENTE MATEUS
2007,MG,3122306,31033324,estadual,fundamental,iniciais (1-5),86.8,0.90175301,215.39,200.03,5.7118311,5.2,null,EE SAO VICENTE
2007,MG,3122306,31033201,estadual,fundamental,finais (6-9),94.1,0.93957198,271.91,258.82,5.512167,5.2,4.6,EE JOAQUIM NABUCO
2007,MG,3122306,31033057,estadual,fundamental,iniciais (1-5),98.6,0.98958302,202.88,185.63,5.211081,5.2,null,EE ROSA VAZ DE ARAUJO
2007,MG,3122306,31033235,estadual,fundamental,iniciais (1-5),96.3,0.96879798,206.33,189.49,5.3471122,5.2,4.8,EE LUIZ DE MELLO VIANNA SOBRINHO
2007,MG,3122306,31322679,municipal,fundamental,iniciais (1-5),90.1,0.89219099,212.11,202.57,5.6952348,5.1,null,EM JOSE QUINTINO LOPES
2007,MG,3122306,31220060,municipal,fundamental,iniciais (1-5),95.8,0.95642799,209.25,183.36,5.2913728,5.1,5.1,EM DR SEBASTIAO GOMES GUIMARAES
2007,MG,3122306,31212733,municipal,fundamental,iniciais (1-5),92.8,0.92263198,210.8,196.27,5.5556812,5.1,5.3,null
2007,MG,3122306,31033294,estadual,fundamental,iniciais (1-5),95.9,0.96354997,203.71,190.96,5.323648,5.1,null,EE PATRONATO BOM PASTOR
2007,MG,3122306,31033260,estadual,fundamental,finais (6-9),93.1,0.93209797,274.48,254.05,5.4755001,5.1,4.0,null
2007,MG,3122306,31033197,estadual,fundamental,finais (6-9),87.4,0.86967301,287.38,264.1,5.8579998,5.1,4.2,EE HENRIQUE GALVAO
2007,MG,3122306,31313653,municipal,fundamental,finais (6-9),97.7,0.982364,261.77,244.52,5.105,5.0,null,EM ANTONIETA FONSECA
2007,MG,3122306,31223930,municipal,fundamental,iniciais (1-5),93.8,0.94163299,210.75,180.52,5.2683721,5.0,4.7,CAIC EM PE JOAO BRUNO
2007,MG,3122306,31033103,estadual,fundamental,iniciais (1-5),89.4,0.90139103,210.35,193.99,5.5054569,5.0,4.6,EE CEL JOSE MENDES MOURAO
2007,MG,3122306,31033006,estadual,fundamental,iniciais (1-5),88.6,0.87161601,215.44,200.36,5.7186031,5.0,4.9,EE ANTONIO GONCALVES DE MATOS
2007,MG,3122306,31223913,municipal,fundamental,finais (6-9),88.0,0.88899201,276.85,255.78,5.5440001,4.9,4.0,EM MARIA FONSECA PECANHA
2007,MG,3122306,31033332,estadual,fundamental,iniciais (1-5),94.5,0.93861002,202.03,187.97,5.237596,4.9,5.2,EE SAO FRANCISCO DE PAULA
2007,MG,3122306,31033014,estadual,fundamental,iniciais (1-5),94.5,0.923908,208.91,183.75,5.2921672,4.9,4.7,EE ARMANDO NOGUEIRA SOARES
2007,MG,3122306,31033006,estadual,fundamental,finais (6-9),83.8,0.837924,290.33,262.6,5.8823328,4.9,4.6,EE ANTONIO GONCALVES DE MATOS
2007,MG,3122306,31313653,municipal,fundamental,iniciais (1-5),97.8,0.97726601,202.33,170.0,4.916594,4.8,null,null
2007,MG,3122306,31223930,municipal,fundamental,finais (6-9),95.5,0.95117599,257.1,246.27,5.0565,4.8,2.7,null
2007,MG,3122306,31223913,municipal,fundamental,iniciais (1-5),92.7,0.92800099,205.28,182.17,5.1941638,4.8,5.2,EM MARIA FONSECA PECANHA
2007,MG,3122306,31033022,estadual,fundamental,iniciais (1-5),92.4,0.92575198,206.13,183.52,5.2347398,4.8,5.2,EE ANTONIO OLIMPIO DE MORAIS
2007,MG,3122306,31223891,municipal,fundamental,iniciais (1-5),95.0,0.953471,199.77,175.83,4.9733658,4.7,4.8,EM JOAO SEVERINO DE AZEVEDO
2007,MG,3122306,31033375,estadual,fundamental,finais (6-9),84.4,0.84928697,270.05,258.45,5.4753332,4.7,4.2,EE MANOEL CORREA FILHO
2007,MG,3122306,31033251,estadual,fundamental,finais (6-9),81.6,0.855483,272.32,254.42,5.4460001,4.7,3.9,EE MIGUEL COUTO
2007,MG,3122306,31037397,municipal,fundamental,iniciais (1-5),97.5,0.97933799,187.91,167.32,4.5923028,4.5,4.4,EM DONA MARIA ROSA
2007,MG,3122306,31033014,estadual,fundamental,finais (6-9),77.9,0.78359997,285.45,259.05,5.7420001,4.5,3.5,EE ARMANDO NOGUEIRA SOARES
2007,MG,3122306,31032999,estadual,fundamental,finais (6-9),81.1,0.80866599,277.01,259.52,5.6090002,4.5,4.6,EE MARTIN CYPRIEN
2007,MG,3122306,31037541,municipal,fundamental,finais (6-9),81.6,0.81550199,273.13,251.66,5.413167,4.4,3.6,EM OTAVIO OLIMPIO DE OLIVEIRA
2007,MG,3122306,31037222,municipal,fundamental,finais (6-9),79.2,0.73415798,293.0,269.86,6.047833,4.4,4.1,CENTRO TECNICO PEDAGOGICO - CETEPE
2007,MG,3122306,31033421,estadual,fundamental,finais (6-9),89.3,0.88704002,255.92,244.66,5.0100002,4.4,3.1,EE ANTONIO BELARMINO GOMES
2007,MG,3122306,31033278,estadual,fundamental,iniciais (1-5),92.2,0.91425502,190.17,178.64,4.8416238,4.4,3.1,EE NOSSA SENHORA DO SAGRADO CORACAO
2007,MG,3122306,31223921,municipal,fundamental,finais (6-9),91.1,0.90183997,253.75,235.5,4.8208332,4.3,4.2,EM PROF BAHIA
2007,MG,3122306,31223891,municipal,fundamental,finais (6-9),90.8,0.88994801,254.22,238.61,4.8804998,4.3,2.9,EM JOAO SEVERINO DE AZEVEDO
2007,MG,3122306,31220051,municipal,fundamental,finais (6-9),95.7,0.96242899,237.63,231.63,4.4876671,4.3,null,null
2007,MG,3122306,31227102,municipal,fundamental,finais (6-9),89.1,0.89332199,240.8,241.64,4.7076669,4.2,null,EM JOAO GONTIJO DA FONSECA
2007,MG,3122306,31037222,municipal,fundamental,iniciais (1-5),87.1,0.87005401,192.27,176.16,4.836237,4.2,null,CENTRO TECNICO PEDAGOGICO - CETEPE
2007,MG,3122306,31033405,estadual,fundamental,finais (6-9),79.6,0.784953,266.45,251.19,5.294167,4.2,4.2,EE ILIDIO DA COSTA PEREIRA
2007,MG,3122306,31033227,estadual,fundamental,finais (6-9),83.5,0.83454698,264.17,236.63,5.0136671,4.2,3.4,EE LAURO EPIFANIO
2007,MG,3122306,31033103,estadual,fundamental,finais (6-9),83.8,0.82635599,258.85,247.86,5.1118331,4.2,4.1,EE CEL JOSE MENDES MOURAO
2007,MG,3122306,31033359,estadual,fundamental,finais (6-9),83.1,0.83826798,257.98,236.3,4.9050002,4.1,3.0,EE ANTONIO DA COSTA PEREIRA
2007,MG,3122306,31033341,estadual,fundamental,finais (6-9),84.1,0.84417999,251.53,243.3,4.9141669,4.1,3.7,EE PROFESSOR CHICO DIAS
2007,MG,3122306,31033057,estadual,fundamental,finais (6-9),84.1,0.83124,252.63,246.24,4.9813328,4.1,null,EE ROSA VAZ DE ARAUJO
2007,MG,3122306,31033022,estadual,fundamental,finais (6-9),90.0,0.90126097,248.27,225.42,4.5618329,4.1,4.0,EE ANTONIO OLIMPIO DE MORAIS
2007,MG,3122306,31227102,municipal,fundamental,iniciais (1-5),91.7,0.91448599,183.75,158.0,4.3434591,4.0,4.1,EM JOAO GONTIJO DA FONSECA
2007,MG,3122306,31037231,municipal,fundamental,finais (6-9),82.7,0.82803798,251.85,238.88,4.8456669,4.0,3.4,EM PROFESSORA HERMINIA CORGOZINHO
2007,MG,3122306,31033383,estadual,fundamental,finais (6-9),83.8,0.84086299,250.25,237.36,4.7938328,4.0,3.2,EE VICENTE MATEUS
2007,MG,3122306,31033294,estadual,fundamental,finais (6-9),72.6,0.750687,263.98,239.63,5.0603328,3.8,3.3,EE PATRONATO BOM PASTOR
2007,MG,3122306,31033235,estadual,fundamental,finais (6-9),71.2,0.70448202,269.5,253.25,5.379333,3.8,4.0,EE LUIZ DE MELLO VIANNA SOBRINHO
2007,MG,3122306,31033162,estadual,fundamental,finais (6-9),72.5,0.70808399,270.89,252.41,5.3886671,3.8,3.7,EE DONA DIVA DE OLIVEIRA
2007,MG,3122306,31033171,estadual,fundamental,finais (6-9),70.1,0.69878,263.57,252.27,5.2641668,3.7,3.4,EE ENGENHEIRO PEDRO MAGALHAES
2007,MG,3122306,31220060,municipal,fundamental,finais (6-9),89.9,0.91088998,222.82,213.33,3.935833,3.6,3.3,EM DR SEBASTIAO GOMES GUIMARAES
2007,MG,3122306,31033324,estadual,fundamental,finais (6-9),74.3,0.72151703,260.7,241.11,5.0301671,3.6,3.3,EE SAO VICENTE
2007,MG,3122306,31033332,estadual,fundamental,finais (6-9),76.2,0.750498,236.25,232.77,4.4838328,3.4,3.7,EE SAO FRANCISCO DE PAULA
2007,MG,3122306,31033278,estadual,fundamental,finais (6-9),75.7,0.745175,242.38,213.07,4.2576671,3.2,3.3,EE NOSSA SENHORA DO SAGRADO CORACAO
2007,MG,3122306,31364592,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2007,MG,3122306,31348490,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM JOSE CARLOS PEREIRA
2007,MG,3122306,31320391,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM PROFA EVELINA GRECO SANTOS
2007,MG,3122306,31320374,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2007,MG,3122306,31227099,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM ADOLFO MACHADO
2007,MG,3122306,31212733,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,null
2007,MG,3122306,31037532,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,3.0,EM ORIBES BATISTA LEITE
2007,MG,3122306,31033219,estadual,fundamental,finais (6-9),null,null,null,null,null,null,null,EE JOVELINO RABELO
2007,MG,3122306,31037460,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM JOAQUIM RODRIGUES
2007,MG,3122306,31037320,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM BENJAMIN CONSTANT
2007,MG,3122306,31037401,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM EMILIO RIBAS
2007,MG,3122306,31037320,municipal,fundamental,finais (6-9),null,null,null,null,null,null,null,EM BENJAMIN CONSTANT
2007,MG,3122306,31037303,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM ANTONIO PIO DA SILVA
2007,MG,3122306,31033391,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EE DO BAIRRO BELO VALE
2005,MG,3122306,31033316,estadual,fundamental,iniciais (1-5),98.8,0.98739499,224.17,220.66,6.2545848,6.2,null,EE SAO FRANCISCO DE ASSIS
2005,MG,3122306,31033286,estadual,fundamental,iniciais (1-5),97.4,0.97535801,221.13,215.35,6.0996819,5.9,null,null
2005,MG,3122306,31033260,estadual,fundamental,iniciais (1-5),100.0,1.0,206.63,202.19,5.5836768,5.6,null,null
2005,MG,3122306,31033219,estadual,fundamental,iniciais (1-5),99.6,0.995314,202.69,200.61,5.4798222,5.5,null,EE JOVELINO RABELO
2005,MG,3122306,31220051,municipal,fundamental,iniciais (1-5),93.4,0.93744397,215.88,204.47,5.8015728,5.4,null,EM PROFESSOR ODILON SANTIAGO
2005,MG,3122306,31037231,municipal,fundamental,iniciais (1-5),96.4,0.96703398,208.58,201.67,5.6118631,5.4,null,EM PROFESSORA HERMINIA CORGOZINHO
2005,MG,3122306,31223921,municipal,fundamental,iniciais (1-5),96.8,0.96601599,204.42,199.57,5.4939442,5.3,null,EM PROF BAHIA
2005,MG,3122306,31212733,municipal,fundamental,iniciais (1-5),97.2,0.97171497,196.39,199.83,5.345624,5.2,null,EM PE GUARITA
2005,MG,3122306,31033332,estadual,fundamental,iniciais (1-5),98.3,0.984945,193.38,196.58,5.2289062,5.2,null,EE SAO FRANCISCO DE PAULA
2005,MG,3122306,31033227,estadual,fundamental,iniciais (1-5),100.0,1.0,198.71,191.05,5.2298579,5.2,null,EE LAURO EPIFANIO
2005,MG,3122306,31033171,estadual,fundamental,iniciais (1-5),93.7,0.93590498,208.36,200.89,5.5931211,5.2,null,EE ENGENHEIRO PEDRO MAGALHAES
2005,MG,3122306,31033022,estadual,fundamental,iniciais (1-5),92.8,0.942734,209.02,194.02,5.4808502,5.2,null,EE ANTONIO OLIMPIO DE MORAIS
2005,MG,3122306,31223913,municipal,fundamental,iniciais (1-5),96.1,0.95744503,201.33,195.89,5.3680658,5.1,null,EM MARIA FONSECA PECANHA
2005,MG,3122306,31033405,estadual,fundamental,iniciais (1-5),100.0,1.0,194.0,186.53,5.0582681,5.1,null,null
2005,MG,3122306,31033316,estadual,fundamental,finais (6-9),89.4,0.87727201,292.02,256.17,5.8034039,5.1,null,null
2005,MG,3122306,31033286,estadual,fundamental,finais (6-9),88.8,0.89145601,278.89,265.04,5.7323861,5.1,null,EE PADRE MATIAS LOBATO
2005,MG,3122306,31220060,municipal,fundamental,iniciais (1-5),100.0,1.0,195.83,181.52,5.0018492,5.0,null,EM DR SEBASTIAO GOMES GUIMARAES
2005,MG,3122306,31033197,estadual,fundamental,iniciais (1-5),93.4,0.93702,205.3,191.36,5.361659,5.0,null,EE HENRIQUE GALVAO
2005,MG,3122306,31033162,estadual,fundamental,iniciais (1-5),93.7,0.93396801,208.13,190.27,5.3953509,5.0,null,EE DONA DIVA DE OLIVEIRA
2005,MG,3122306,31033375,estadual,fundamental,iniciais (1-5),85.3,0.87542897,211.63,198.13,5.6054692,4.9,null,EE MANOEL CORREA FILHO
2005,MG,3122306,31223891,municipal,fundamental,iniciais (1-5),88.6,0.89130199,202.33,192.89,5.3325038,4.8,null,EM JOAO SEVERINO DE AZEVEDO
2005,MG,3122306,31037541,municipal,fundamental,iniciais (1-5),87.9,0.886172,199.63,198.52,5.3834319,4.8,null,EM OTAVIO OLIMPIO DE OLIVEIRA
2005,MG,3122306,31033006,estadual,fundamental,iniciais (1-5),91.5,0.88849401,210.8,190.75,5.4554839,4.8,null,EE ANTONIO GONCALVES DE MATOS
2005,MG,3122306,31223930,municipal,fundamental,iniciais (1-5),89.9,0.90166402,200.02,187.08,5.1830659,4.7,null,CAIC EM PE JOAO BRUNO
2005,MG,3122306,31033341,estadual,fundamental,iniciais (1-5),85.3,0.86914402,202.97,195.82,5.3979731,4.7,null,EE PROFESSOR CHICO DIAS
2005,MG,3122306,31033251,estadual,fundamental,iniciais (1-5),90.1,0.90179503,198.86,191.11,5.2339349,4.7,null,EE MIGUEL COUTO
2005,MG,3122306,31033235,estadual,fundamental,iniciais (1-5),87.8,0.91067302,192.75,195.89,5.2042961,4.7,null,EE LUIZ DE MELLO VIANNA SOBRINHO
2005,MG,3122306,31033031,estadual,fundamental,finais (6-9),89.0,0.88907498,272.91,243.16,5.2681131,4.7,null,EE SANTO TOMAZ DE AQUINO
2005,MG,3122306,31223905,municipal,fundamental,iniciais (1-5),92.2,0.91297698,186.88,191.0,5.0035572,4.6,null,EM SIDNEY JOSE DE OLIVEIRA
2005,MG,3122306,31033201,estadual,fundamental,finais (6-9),87.4,0.86151099,270.29,247.27,5.2927771,4.6,null,null
2005,MG,3122306,31033014,estadual,fundamental,iniciais (1-5),92.9,0.94020599,186.61,184.75,4.8846579,4.6,null,EE ARMANDO NOGUEIRA SOARES
2005,MG,3122306,31033006,estadual,fundamental,finais (6-9),84.1,0.82648498,277.55,253.47,5.5171342,4.6,null,EE ANTONIO GONCALVES DE MATOS
2005,MG,3122306,31032999,estadual,fundamental,finais (6-9),84.4,0.84630501,274.27,248.6,5.3812842,4.6,null,EE MARTIN CYPRIEN
2005,MG,3122306,31033383,estadual,fundamental,iniciais (1-5),92.5,0.92618102,194.25,177.86,4.9053321,4.5,null,EE VICENTE MATEUS
2005,MG,3122306,31033103,estadual,fundamental,iniciais (1-5),94.0,0.91704798,195.22,177.55,4.9179902,4.5,null,EE CEL JOSE MENDES MOURAO
2005,MG,3122306,31037397,municipal,fundamental,iniciais (1-5),91.1,0.89999598,185.92,184.38,4.864821,4.4,null,EM DONA MARIA ROSA
2005,MG,3122306,31037397,municipal,fundamental,finais (6-9),93.9,0.93813902,249.96,232.02,4.699904,4.4,null,EM DONA MARIA ROSA
2005,MG,3122306,31223921,municipal,fundamental,finais (6-9),84.7,0.85946703,252.69,238.63,4.8555832,4.2,null,EM PROF BAHIA
2005,MG,3122306,31033375,estadual,fundamental,finais (6-9),83.2,0.83800501,262.17,236.69,4.9811659,4.2,null,EE MANOEL CORREA FILHO
2005,MG,3122306,31037222,municipal,fundamental,finais (6-9),71.2,0.69369698,292.39,259.86,5.871006,4.1,null,CENTRO TECNICO PEDAGOGICO - CETEPE
2005,MG,3122306,31033405,estadual,fundamental,finais (6-9),87.7,0.88957,250.57,229.22,4.6632419,4.1,null,EE ILIDIO DA COSTA PEREIRA
2005,MG,3122306,31033197,estadual,fundamental,finais (6-9),82.2,0.82101297,261.2,241.44,5.0440669,4.1,null,EE HENRIQUE GALVAO
2005,MG,3122306,31033103,estadual,fundamental,finais (6-9),84.6,0.84513497,248.41,243.61,4.866991,4.1,null,EE CEL JOSE MENDES MOURAO
2005,MG,3122306,31227102,municipal,fundamental,iniciais (1-5),93.4,0.93297499,174.61,164.75,4.292099,4.0,null,EM JOAO GONTIJO DA FONSECA
2005,MG,3122306,31033260,estadual,fundamental,finais (6-9),72.6,0.73913002,269.64,256.54,5.4364572,4.0,null,EE MONSENHOR DOMINGOS
2005,MG,3122306,31033022,estadual,fundamental,finais (6-9),83.5,0.83496302,245.75,239.13,4.7480841,4.0,null,EE ANTONIO OLIMPIO DE MORAIS
2005,MG,3122306,31223913,municipal,fundamental,finais (6-9),89.9,0.88540101,238.91,228.3,4.4538441,3.9,null,EM MARIA FONSECA PECANHA
2005,MG,3122306,31033251,estadual,fundamental,finais (6-9),77.9,0.76920402,259.1,244.94,5.0676131,3.9,null,EE MIGUEL COUTO
2005,MG,3122306,31033235,estadual,fundamental,finais (6-9),72.5,0.73609698,272.17,249.71,5.3648348,3.9,null,EE LUIZ DE MELLO VIANNA SOBRINHO
2005,MG,3122306,31033341,estadual,fundamental,finais (6-9),82.1,0.81536603,247.46,226.13,4.5600271,3.7,null,EE PROFESSOR CHICO DIAS
2005,MG,3122306,31033162,estadual,fundamental,finais (6-9),75.9,0.72138298,264.67,243.36,5.1341972,3.7,null,EE DONA DIVA DE OLIVEIRA
2005,MG,3122306,31037541,municipal,fundamental,finais (6-9),74.7,0.74021798,259.79,229.0,4.813623,3.6,null,EM OTAVIO OLIMPIO DE OLIVEIRA
2005,MG,3122306,31033332,estadual,fundamental,finais (6-9),83.6,0.85029501,234.08,223.05,4.2854991,3.6,null,EE SAO FRANCISCO DE PAULA
2005,MG,3122306,31033014,estadual,fundamental,finais (6-9),68.8,0.69055498,263.6,239.32,5.0487719,3.5,null,EE ARMANDO NOGUEIRA SOARES
2005,MG,3122306,31033171,estadual,fundamental,finais (6-9),70.3,0.70356297,252.72,234.61,4.788918,3.4,null,null
2005,MG,3122306,31220060,municipal,fundamental,finais (6-9),82.4,0.83268601,233.27,203.91,3.9529769,3.3,null,null
2005,MG,3122306,31037231,municipal,fundamental,finais (6-9),67.8,0.65311301,261.77,244.55,5.105444,3.3,null,EM PROFESSORA HERMINIA CORGOZINHO
2005,MG,3122306,31033324,estadual,fundamental,finais (6-9),68.6,0.68238997,255.08,236.63,4.8621521,3.3,null,EE SAO VICENTE
2005,MG,3122306,31033294,estadual,fundamental,finais (6-9),67.2,0.66499501,257.67,236.38,4.9008021,3.3,null,EE PATRONATO BOM PASTOR
2005,MG,3122306,31033227,estadual,fundamental,finais (6-9),70.7,0.70592898,256.58,227.83,4.740344,3.3,null,EE LAURO EPIFANIO
2005,MG,3122306,31033383,estadual,fundamental,finais (6-9),67.2,0.67011702,250.17,236.08,4.7711992,3.2,null,EE VICENTE MATEUS
2005,MG,3122306,31033278,estadual,fundamental,finais (6-9),68.8,0.67785698,248.41,237.89,4.7720342,3.2,null,EE NOSSA SENHORA DO SAGRADO CORACAO
2005,MG,3122306,31033421,estadual,fundamental,finais (6-9),70.5,0.67851001,248.58,226.53,4.5853229,3.1,null,EE ANTONIO BELARMINO GOMES
2005,MG,3122306,31037532,municipal,fundamental,iniciais (1-5),74.9,0.70351601,176.32,158.08,4.2031589,3.0,null,EM ORIBES BATISTA LEITE
2005,MG,3122306,31033278,estadual,fundamental,iniciais (1-5),77.6,0.79222202,161.38,151.92,3.8063221,3.0,null,EE NOSSA SENHORA DO SAGRADO CORACAO
2005,MG,3122306,31223891,municipal,fundamental,finais (6-9),62.8,0.616799,249.92,230.94,4.6812758,2.9,null,null
2005,MG,3122306,31033359,estadual,fundamental,finais (6-9),63.7,0.618442,250.67,231.86,4.7090912,2.9,null,EE ANTONIO DA COSTA PEREIRA
2005,MG,3122306,31223930,municipal,fundamental,finais (6-9),71.9,0.70972598,220.64,208.77,3.823777,2.7,null,CAIC EM PE JOAO BRUNO
2005,MG,3122306,31364592,estadual,fundamental,iniciais (1-5),null,null,null,null,null,null,null,null
2005,MG,3122306,31348490,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM JOSE CARLOS PEREIRA
2005,MG,3122306,31322679,municipal,fundamental,iniciais (1-5),null,null,null,null,null,null,null,EM JOSE QUINTINO LOPES
